"Education","Marital_Status","Income","Kidhome","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Age","NumberofDayEnrolled","TotalSpent","Accepted"
-0.352054025138829,0.251477212131489,0.288881934163457,-1.26402482061347,0.306787094210057,0.353910263191344,1.48132360277852,2.65250142131377,-0.552305669115122,0.720122041932207,-0.0949801790461028,2.38580468472557,1.01690255783549,1.52744248133185,1.64027459212125,-0.438834399476394
-0.352054025138829,0.251477212131489,-0.261944409604399,1.39482701277478,-0.383885421550804,-0.168773586541711,-1.1543109352105,-0.590447460977743,-1.1674765165081,-0.128688124520305,-0.0949801790461028,-0.418958341061167,1.27328767239463,-1.1885485895996,-1.09365117540257,-0.438834399476394
-0.352054025138829,1.1809037349844,0.918217611819203,-1.26402482061347,-0.79828893100732,-0.691457436274766,1.48132360277852,-0.230119807389797,1.29320687306382,-0.553093207746561,-0.0949801790461028,-0.418958341061167,0.333208919011118,-0.215187627762892,0.393653813250345,-0.438834399476394
-0.352054025138829,1.1809037349844,-1.18191874566844,0.0654010960806591,-0.79828893100732,-0.168773586541711,-0.777791715497783,-0.950775114565689,-0.552305669115122,0.295716958705951,-0.0949801790461028,-0.418958341061167,-1.29056347319676,-1.06295362678196,-1.01342310547523,-0.438834399476394
1.4289251608576,-0.677949310721419,0.296121045854488,0.0654010960806591,1.54999762257961,1.39927796265745,0.35176594364037,0.130207846198149,0.0628651782778605,-0.128688124520305,-0.0949801790461028,-0.418958341061167,-1.03417835863763,-0.953058034316523,-0.171028371238208,-0.438834399476394
0.538435567859386,1.1809037349844,0.493211699636102,0.0654010960806591,-1.14362518888775,-0.168773586541711,0.728285163353088,0.490535499786095,1.29320687306382,0.295716958705951,-0.0949801790461028,-0.418958341061167,0.162285509305025,-0.304150726425387,0.294911573339778,-0.438834399476394
-0.352054025138829,-1.60737583357433,0.171981956339907,0.0654010960806591,-0.522019924702976,0.876594112924399,1.10480438306581,0.130207846198149,0.370450601974352,0.295716958705951,-0.0949801790461028,-0.418958341061167,-0.179561310107161,1.18205633358335,0.106684178510261,-0.438834399476394
1.4289251608576,-0.677949310721419,-0.863958278619803,0.0654010960806591,-0.591087176279062,-0.168773586541711,-0.0247532760723477,-0.950775114565689,-0.552305669115122,1.14452712515846,-0.0949801790461028,-0.418958341061167,-1.37602517804981,0.31335784076134,-0.695596520763094,-0.438834399476394
1.4289251608576,1.1809037349844,-1.0088806242796,0.0654010960806591,-1.04002431152362,-0.691457436274766,-0.401272495785065,-0.950775114565689,-1.1674765165081,1.56893220838472,-0.0949801790461028,2.38580468472557,-0.4359464246663,0.166830384140761,-1.03502297045567,-0.438834399476394
1.4289251608576,1.1809037349844,-2.16260821204434,1.39482701277478,0.652123352090487,-0.691457436274766,-1.1543109352105,-0.950775114565689,-1.78264736390109,4.11536270774226,-0.0949801790461028,-0.418958341061167,1.61513449180681,-1.21471420685327,-1.02576588546405,1.03448950026717
-0.352054025138829,-0.677949310721419,-0.0266732796458971,0.0654010960806591,-1.31629331782797,-0.691457436274766,-1.1543109352105,-0.950775114565689,-1.1674765165081,0.720122041932207,-0.0949801790461028,-0.418958341061167,-1.20510176834372,-0.63383750382169,-1.11833673538021,-0.438834399476394
-1.24254361813704,-0.677949310721419,-2.07611250332312,-1.26402482061347,0.3413207199981,-0.691457436274766,-0.777791715497783,-0.950775114565689,-0.859891092811613,1.14452712515846,-0.0949801790461028,-0.418958341061167,-0.606869834372393,1.18205633358335,-0.988737545497589,-0.438834399476394
-0.352054025138829,-1.60737583357433,0.51749775176085,-1.26402482061347,1.13559411312309,-0.691457436274766,-0.401272495785065,0.490535499786095,0.678036025670843,-1.40190337419907,-0.0949801790461028,-0.418958341061167,0.845979148129396,-0.63383750382169,0.942907522752872,-0.438834399476394
0.538435567859386,-1.60737583357433,0.345673932978254,1.39482701277478,0.134118965269841,0.353910263191344,0.728285163353088,-0.590447460977743,-0.244720245418631,0.295716958705951,-0.0949801790461028,-0.418958341061167,1.44421108210072,-0.63383750382169,-0.387027021042573,-0.438834399476394
-0.352054025138829,-0.677949310721419,-1.61733963789734,-1.26402482061347,-0.383885421550804,-0.691457436274766,-1.1543109352105,-0.950775114565689,-0.859891092811613,1.14452712515846,-0.0949801790461028,-0.418958341061167,-1.5469485877559,1.35998253090833,-1.03502297045567,-0.438834399476394
1.4289251608576,0.251477212131489,1.44069466012605,-1.26402482061347,-0.901889808371449,-0.691457436274766,1.10480438306581,1.21119080696199,1.90837772045681,-0.977498290972817,-0.0949801790461028,2.38580468472557,1.956981311219,1.129725099076,1.27616258245103,2.50781340001074
-0.352054025138829,-0.677949310721419,-0.4718319446979,1.39482701277478,0.0650517136937554,0.353910263191344,-0.401272495785065,-0.950775114565689,-0.859891092811613,1.14452712515846,-0.0949801790461028,-0.418958341061167,-0.948716653784579,0.977964519004681,-0.880738220595406,-0.438834399476394
-0.352054025138829,1.1809037349844,-0.662851085448327,-1.26402482061347,-1.00549068573558,-0.168773586541711,-0.0247532760723477,-0.590447460977743,0.0628651782778605,0.720122041932207,-0.0949801790461028,-0.418958341061167,1.956981311219,1.54837497513479,-0.368512851059342,-0.438834399476394
0.538435567859386,-0.677949310721419,1.16957825131035,0.0654010960806591,1.44639674521548,-0.168773586541711,2.61088126191668,0.490535499786095,0.985621449367334,-0.128688124520305,-0.0949801790461028,-0.418958341061167,1.70059619665986,0.517449655340004,1.80998781696754,1.03448950026717
-2.13303321113526,0.251477212131489,-0.847238265810841,0.0654010960806591,1.27372861627526,-0.168773586541711,-0.777791715497783,-0.590447460977743,-0.859891092811613,0.295716958705951,-0.0949801790461028,-0.418958341061167,-1.37602517804981,1.23438756809069,-0.785081675682045,-0.438834399476394
-0.352054025138829,-0.677949310721419,-0.696477926851825,-1.26402482061347,-0.280284544186675,-0.691457436274766,-0.0247532760723477,-0.230119807389797,-0.244720245418631,1.14452712515846,-0.0949801790461028,-0.418958341061167,-1.11964006349067,1.6687368145017,-0.371598546056547,-0.438834399476394
-0.352054025138829,-0.677949310721419,-2.31210754445073,0.0654010960806591,-0.245750918398632,6.10343261025495,-1.53083015492322,3.73348438207761,-1.78264736390109,-1.82630845742533,-0.0949801790461028,-0.418958341061167,-0.863254948931532,0.909933914145127,1.76370239200946,-0.438834399476394
1.4289251608576,-0.677949310721419,0.310786085022124,0.0654010960806591,0.479455223150272,0.353910263191344,-0.777791715497783,0.130207846198149,0.985621449367334,1.14452712515846,-0.0949801790461028,-0.418958341061167,1.70059619665986,0.983197642455416,0.711480397962482,1.03448950026717
1.4289251608576,-0.677949310721419,0.624496492948926,0.0654010960806591,-1.69616320149644,0.353910263191344,0.728285163353088,-0.230119807389797,0.985621449367334,-0.553093207746561,-0.0949801790461028,-0.418958341061167,1.27328767239463,-0.916426170161379,0.0387988885717461,-0.438834399476394
-0.352054025138829,1.1809037349844,-0.526055226461041,0.0654010960806591,0.68665697787853,2.44464566212356,1.10480438306581,-0.590447460977743,-0.244720245418631,1.14452712515846,-0.0949801790461028,-0.418958341061167,1.52967278695377,0.569780889847353,-0.12474294628013,-0.438834399476394
-0.352054025138829,0.251477212131489,-1.55821244176286,-1.26402482061347,1.37732949363939,-0.168773586541711,-0.777791715497783,-0.590447460977743,-0.859891092811613,0.720122041932207,-0.0949801790461028,-0.418958341061167,-0.00863790040106808,0.930866407948067,-0.945537815536716,-0.438834399476394
-0.352054025138829,-0.677949310721419,0.0656837743477383,1.39482701277478,-1.55802869834427,0.876594112924399,0.35176594364037,-0.590447460977743,-0.552305669115122,0.720122041932207,-0.0949801790461028,-0.418958341061167,-0.606869834372393,0.213928495197375,-0.507369125933576,-0.438834399476394
-0.352054025138829,0.251477212131489,-0.0266732796458971,0.0654010960806591,-1.04002431152362,-1.21414128600782,3.74043892105483,-0.950775114565689,-1.78264736390109,-1.82630845742533,-0.0949801790461028,-0.418958341061167,-1.46148688290286,0.695375852664993,0.183826553440391,-0.438834399476394
-0.352054025138829,-0.677949310721419,-0.634828717612078,0.0654010960806591,-0.79828893100732,-0.168773586541711,-0.777791715497783,-0.590447460977743,-0.552305669115122,-0.977498290972817,-0.0949801790461028,-0.418958341061167,-1.717871997462,0.192996001394435,-0.791253065676455,-0.438834399476394
